"med_spec","frequenc","wstatus","deg_urb","quantile","unit","geo","time","values"
"GEN","GE10","EMP","TOTAL","QU4","PC","EU28",2017,3.2
"GEN","GE10","EMP","TOTAL","QU5","PC","EU28",2017,2.6
"GEN","GE10","EMP","TOTAL","TOTAL","PC","EU28",2017,3.4
"GEN","GE10","INAC_OTH","DEG1","QU1","PC","EU28",2017,8.1
"GEN","GE10","INAC_OTH","DEG1","QU2","PC","EU28",2017,9.1
"GEN","GE10","INAC_OTH","DEG1","QU3","PC","EU28",2017,7.3
"GEN","GE10","INAC_OTH","DEG1","QU4","PC","EU28",2017,5.4
"GEN","GE10","INAC_OTH","DEG1","QU5","PC","EU28",2017,4
"GEN","GE10","INAC_OTH","DEG1","TOTAL","PC","EU28",2017,7.3
"GEN","GE10","INAC_OTH","DEG2","QU1","PC","EU28",2017,9.2
"GEN","GE10","INAC_OTH","DEG2","QU2","PC","EU28",2017,7.1
"GEN","GE10","INAC_OTH","DEG2","QU3","PC","EU28",2017,6.9
"GEN","GE10","INAC_OTH","DEG2","QU4","PC","EU28",2017,5.1
"GEN","GE10","INAC_OTH","DEG2","QU5","PC","EU28",2017,4
"GEN","GE10","INAC_OTH","DEG2","TOTAL","PC","EU28",2017,7.1
"GEN","GE10","INAC_OTH","DEG3","QU1","PC","EU28",2017,8.3
"GEN","GE10","INAC_OTH","DEG3","QU2","PC","EU28",2017,8
"GEN","GE10","INAC_OTH","DEG3","QU3","PC","EU28",2017,7.1
"GEN","GE10","INAC_OTH","DEG3","QU4","PC","EU28",2017,6.8
"GEN","GE10","INAC_OTH","DEG3","QU5","PC","EU28",2017,5.7
"GEN","GE10","INAC_OTH","DEG3","TOTAL","PC","EU28",2017,7.6
"GEN","GE10","INAC_OTH","TOTAL","QU1","PC","EU28",2017,8.5
"GEN","GE10","INAC_OTH","TOTAL","QU2","PC","EU28",2017,8.1
"GEN","GE10","INAC_OTH","TOTAL","QU3","PC","EU28",2017,7.1
"GEN","GE10","INAC_OTH","TOTAL","QU4","PC","EU28",2017,5.7
"GEN","GE10","INAC_OTH","TOTAL","QU5","PC","EU28",2017,4.3
"GEN","GE10","INAC_OTH","TOTAL","TOTAL","PC","EU28",2017,7.3
"GEN","GE10","POP","DEG1","QU1","PC","EU28",2017,8.4
"GEN","GE10","POP","DEG1","QU2","PC","EU28",2017,7.9
"GEN","GE10","POP","DEG1","QU3","PC","EU28",2017,6.7
"GEN","GE10","POP","DEG1","QU4","PC","EU28",2017,5
"GEN","GE10","POP","DEG1","QU5","PC","EU28",2017,3.7
"GEN","GE10","POP","DEG1","TOTAL","PC","EU28",2017,6.1
"GEN","GE10","POP","DEG2","QU1","PC","EU28",2017,8.7
"GEN","GE10","POP","DEG2","QU2","PC","EU28",2017,8
"GEN","GE10","POP","DEG2","QU3","PC","EU28",2017,6.7
"GEN","GE10","POP","DEG2","QU4","PC","EU28",2017,4.9
"GEN","GE10","POP","DEG2","QU5","PC","EU28",2017,3.8
"GEN","GE10","POP","DEG2","TOTAL","PC","EU28",2017,6.4
"GEN","GE10","POP","DEG3","QU1","PC","EU28",2017,8.7
"GEN","GE10","POP","DEG3","QU2","PC","EU28",2017,7.9
"GEN","GE10","POP","DEG3","QU3","PC","EU28",2017,6.5
"GEN","GE10","POP","DEG3","QU4","PC","EU28",2017,5.5
"GEN","GE10","POP","DEG3","QU5","PC","EU28",2017,4.9
"GEN","GE10","POP","DEG3","TOTAL","PC","EU28",2017,6.8
"GEN","GE10","POP","TOTAL","QU1","PC","EU28",2017,8.6
"GEN","GE10","POP","TOTAL","QU2","PC","EU28",2017,7.9
"GEN","GE10","POP","TOTAL","QU3","PC","EU28",2017,6.6
"GEN","GE10","POP","TOTAL","QU4","PC","EU28",2017,5.1
"GEN","GE10","POP","TOTAL","QU5","PC","EU28",2017,4
"GEN","GE10","POP","TOTAL","TOTAL","PC","EU28",2017,6.4
"GEN","GE10","RET","DEG1","QU1","PC","EU28",2017,14.1
"GEN","GE10","RET","DEG1","QU2","PC","EU28",2017,12.5
"GEN","GE10","RET","DEG1","QU3","PC","EU28",2017,12.6
"GEN","GE10","RET","DEG1","QU4","PC","EU28",2017,10.3
"GEN","GE10","RET","DEG1","QU5","PC","EU28",2017,7.9
"GEN","GE10","RET","DEG1","TOTAL","PC","EU28",2017,11.3
"GEN","GE10","RET","DEG2","QU1","PC","EU28",2017,14
"GEN","GE10","RET","DEG2","QU2","PC","EU28",2017,13.6
"GEN","GE10","RET","DEG2","QU3","PC","EU28",2017,11.5
"GEN","GE10","RET","DEG2","QU4","PC","EU28",2017,10.1
"GEN","GE10","RET","DEG2","QU5","PC","EU28",2017,8.6
"GEN","GE10","RET","DEG2","TOTAL","PC","EU28",2017,11.8
"GEN","GE10","RET","DEG3","QU1","PC","EU28",2017,15.5
"GEN","GE10","RET","DEG3","QU2","PC","EU28",2017,13.6
"GEN","GE10","RET","DEG3","QU3","PC","EU28",2017,12.4
"GEN","GE10","RET","DEG3","QU4","PC","EU28",2017,10.6
"GEN","GE10","RET","DEG3","QU5","PC","EU28",2017,9.7
"GEN","GE10","RET","DEG3","TOTAL","PC","EU28",2017,12.8
"GEN","GE10","RET","TOTAL","QU1","PC","EU28",2017,14.6
"GEN","GE10","RET","TOTAL","QU2","PC","EU28",2017,13.2
"GEN","GE10","RET","TOTAL","QU3","PC","EU28",2017,12.2
"GEN","GE10","RET","TOTAL","QU4","PC","EU28",2017,10.3
"GEN","GE10","RET","TOTAL","QU5","PC","EU28",2017,8.5
"GEN","GE10","RET","TOTAL","TOTAL","PC","EU28",2017,11.9
"GEN","GE10","UNE","DEG1","QU1","PC","EU28",2017,9
"GEN","GE10","UNE","DEG1","QU2","PC","EU28",2017,6
"GEN","GE10","UNE","DEG1","QU3","PC","EU28",2017,
"GEN","GE10","UNE","DEG1","QU4","PC","EU28",2017,
"GEN","GE10","UNE","DEG1","QU5","PC","EU28",2017,
"GEN","GE10","UNE","DEG1","TOTAL","PC","EU28",2017,7.4
"GEN","GE10","UNE","DEG2","QU1","PC","EU28",2017,7.3
"GEN","GE10","UNE","DEG2","QU2","PC","EU28",2017,
"GEN","GE10","UNE","DEG2","QU3","PC","EU28",2017,
"GEN","GE10","UNE","DEG2","QU4","PC","EU28",2017,
"GEN","GE10","UNE","DEG2","QU5","PC","EU28",2017,
"GEN","GE10","UNE","DEG2","TOTAL","PC","EU28",2017,6.7
"GEN","GE10","UNE","DEG3","QU1","PC","EU28",2017,7.8
"GEN","GE10","UNE","DEG3","QU2","PC","EU28",2017,
"GEN","GE10","UNE","DEG3","QU3","PC","EU28",2017,
"GEN","GE10","UNE","DEG3","QU4","PC","EU28",2017,
"GEN","GE10","UNE","DEG3","QU5","PC","EU28",2017,
"GEN","GE10","UNE","DEG3","TOTAL","PC","EU28",2017,6.7
"GEN","GE10","UNE","TOTAL","QU1","PC","EU28",2017,8.2
"GEN","GE10","UNE","TOTAL","QU2","PC","EU28",2017,5.7
"GEN","GE10","UNE","TOTAL","QU3","PC","EU28",2017,6.6
"GEN","GE10","UNE","TOTAL","QU4","PC","EU28",2017,
"GEN","GE10","UNE","TOTAL","QU5","PC","EU28",2017,
"GEN","GE10","UNE","TOTAL","TOTAL","PC","EU28",2017,7
"GEN","NVR","EMP","DEG1","QU1","PC","EU28",2017,26.9
"GEN","NVR","EMP","DEG1","QU2","PC","EU28",2017,26.9
"GEN","NVR","EMP","DEG1","QU3","PC","EU28",2017,26.6
"GEN","NVR","EMP","DEG1","QU4","PC","EU28",2017,27.4
"GEN","NVR","EMP","DEG1","QU5","PC","EU28",2017,28.4
"GEN","NVR","EMP","DEG1","TOTAL","PC","EU28",2017,27.5
"GEN","NVR","EMP","DEG2","QU1","PC","EU28",2017,28.7
"GEN","NVR","EMP","DEG2","QU2","PC","EU28",2017,27.2
"GEN","NVR","EMP","DEG2","QU3","PC","EU28",2017,26.8
"GEN","NVR","EMP","DEG2","QU4","PC","EU28",2017,26.1
"GEN","NVR","EMP","DEG2","QU5","PC","EU28",2017,26.7
"GEN","NVR","EMP","DEG2","TOTAL","PC","EU28",2017,26.8
"GEN","NVR","EMP","DEG3","QU1","PC","EU28",2017,37.2
"GEN","NVR","EMP","DEG3","QU2","PC","EU28",2017,29.9
"GEN","NVR","EMP","DEG3","QU3","PC","EU28",2017,27.1
"GEN","NVR","EMP","DEG3","QU4","PC","EU28",2017,26.2
"GEN","NVR","EMP","DEG3","QU5","PC","EU28",2017,26
"GEN","NVR","EMP","DEG3","TOTAL","PC","EU28",2017,28.5
"GEN","NVR","EMP","TOTAL","QU1","PC","EU28",2017,30.9
"GEN","NVR","EMP","TOTAL","QU2","PC","EU28",2017,28
"GEN","NVR","EMP","TOTAL","QU3","PC","EU28",2017,26.8
"GEN","NVR","EMP","TOTAL","QU4","PC","EU28",2017,26.6
"GEN","NVR","EMP","TOTAL","QU5","PC","EU28",2017,27.4
"GEN","NVR","EMP","TOTAL","TOTAL","PC","EU28",2017,27.6
"GEN","NVR","INAC_OTH","DEG1","QU1","PC","EU28",2017,25.5
"GEN","NVR","INAC_OTH","DEG1","QU2","PC","EU28",2017,22.2
"GEN","NVR","INAC_OTH","DEG1","QU3","PC","EU28",2017,24
"GEN","NVR","INAC_OTH","DEG1","QU4","PC","EU28",2017,27.1
"GEN","NVR","INAC_OTH","DEG1","QU5","PC","EU28",2017,29
"GEN","NVR","INAC_OTH","DEG1","TOTAL","PC","EU28",2017,25.2
"GEN","NVR","INAC_OTH","DEG2","QU1","PC","EU28",2017,25.7
"GEN","NVR","INAC_OTH","DEG2","QU2","PC","EU28",2017,25.3
"GEN","NVR","INAC_OTH","DEG2","QU3","PC","EU28",2017,25.4
"GEN","NVR","INAC_OTH","DEG2","QU4","PC","EU28",2017,27.6
"GEN","NVR","INAC_OTH","DEG2","QU5","PC","EU28",2017,28.9
"GEN","NVR","INAC_OTH","DEG2","TOTAL","PC","EU28",2017,26.2
"GEN","NVR","INAC_OTH","DEG3","QU1","PC","EU28",2017,31.4
"GEN","NVR","INAC_OTH","DEG3","QU2","PC","EU28",2017,27.3
"GEN","NVR","INAC_OTH","DEG3","QU3","PC","EU28",2017,25
"GEN","NVR","INAC_OTH","DEG3","QU4","PC","EU28",2017,26.9
"GEN","NVR","INAC_OTH","DEG3","QU5","PC","EU28",2017,26.2
"GEN","NVR","INAC_OTH","DEG3","TOTAL","PC","EU28",2017,28.1
"GEN","NVR","INAC_OTH","TOTAL","QU1","PC","EU28",2017,27.2
"GEN","NVR","INAC_OTH","TOTAL","QU2","PC","EU28",2017,24.8
"GEN","NVR","INAC_OTH","TOTAL","QU3","PC","EU28",2017,24.8
"GEN","NVR","INAC_OTH","TOTAL","QU4","PC","EU28",2017,27.2
"GEN","NVR","INAC_OTH","TOTAL","QU5","PC","EU28",2017,28.4
"GEN","NVR","INAC_OTH","TOTAL","TOTAL","PC","EU28",2017,26.3
"GEN","NVR","POP","DEG1","QU1","PC","EU28",2017,23.7
"GEN","NVR","POP","DEG1","QU2","PC","EU28",2017,21.7
"GEN","NVR","POP","DEG1","QU3","PC","EU28",2017,22.1
"GEN","NVR","POP","DEG1","QU4","PC","EU28",2017,23.8
"GEN","NVR","POP","DEG1","QU5","PC","EU28",2017,25.2
"GEN","NVR","POP","DEG1","TOTAL","PC","EU28",2017,23.5
"GEN","NVR","POP","DEG2","QU1","PC","EU28",2017,24.1
"GEN","NVR","POP","DEG2","QU2","PC","EU28",2017,21.7
"GEN","NVR","POP","DEG2","QU3","PC","EU28",2017,22.4
"GEN","NVR","POP","DEG2","QU4","PC","EU28",2017,23.2
"GEN","NVR","POP","DEG2","QU5","PC","EU28",2017,24.5
"GEN","NVR","POP","DEG2","TOTAL","PC","EU28",2017,23.2
"GEN","NVR","POP","DEG3","QU1","PC","EU28",2017,29.1
"GEN","NVR","POP","DEG3","QU2","PC","EU28",2017,24
"GEN","NVR","POP","DEG3","QU3","PC","EU28",2017,22.8
"GEN","NVR","POP","DEG3","QU4","PC","EU28",2017,23.8
"GEN","NVR","POP","DEG3","QU5","PC","EU28",2017,23.5
"GEN","NVR","POP","DEG3","TOTAL","PC","EU28",2017,24.7
"GEN","NVR","POP","TOTAL","QU1","PC","EU28",2017,25.5
"GEN","NVR","POP","TOTAL","QU2","PC","EU28",2017,22.4
"GEN","NVR","POP","TOTAL","QU3","PC","EU28",2017,22.4
"GEN","NVR","POP","TOTAL","QU4","PC","EU28",2017,23.6
"GEN","NVR","POP","TOTAL","QU5","PC","EU28",2017,24.7
"GEN","NVR","POP","TOTAL","TOTAL","PC","EU28",2017,23.7
"GEN","NVR","RET","DEG1","QU1","PC","EU28",2017,12.2
"GEN","NVR","RET","DEG1","QU2","PC","EU28",2017,11.1
"GEN","NVR","RET","DEG1","QU3","PC","EU28",2017,10.3
"GEN","NVR","RET","DEG1","QU4","PC","EU28",2017,11.3
"GEN","NVR","RET","DEG1","QU5","PC","EU28",2017,12.1
"GEN","NVR","RET","DEG1","TOTAL","PC","EU28",2017,11.3
"GEN","NVR","RET","DEG2","QU1","PC","EU28",2017,12
"GEN","NVR","RET","DEG2","QU2","PC","EU28",2017,9.9
"GEN","NVR","RET","DEG2","QU3","PC","EU28",2017,10.8
"GEN","NVR","RET","DEG2","QU4","PC","EU28",2017,11.2
"GEN","NVR","RET","DEG2","QU5","PC","EU28",2017,13.4
"GEN","NVR","RET","DEG2","TOTAL","PC","EU28",2017,11.2
"GEN","NVR","RET","DEG3","QU1","PC","EU28",2017,13.4
"GEN","NVR","RET","DEG3","QU2","PC","EU28",2017,12.2
"GEN","NVR","RET","DEG3","QU3","PC","EU28",2017,12.2
"GEN","NVR","RET","DEG3","QU4","PC","EU28",2017,14
"GEN","NVR","RET","DEG3","QU5","PC","EU28",2017,12.7
"GEN","NVR","RET","DEG3","TOTAL","PC","EU28",2017,12.8
"GEN","NVR","RET","TOTAL","QU1","PC","EU28",2017,12.6
"GEN","NVR","RET","TOTAL","QU2","PC","EU28",2017,11.1
"GEN","NVR","RET","TOTAL","QU3","PC","EU28",2017,11
"GEN","NVR","RET","TOTAL","QU4","PC","EU28",2017,12
"GEN","NVR","RET","TOTAL","QU5","PC","EU28",2017,12.6
"GEN","NVR","RET","TOTAL","TOTAL","PC","EU28",2017,11.8
"GEN","NVR","UNE","DEG1","QU1","PC","EU28",2017,27.3
"GEN","NVR","UNE","DEG1","QU2","PC","EU28",2017,33.2
"GEN","NVR","UNE","DEG1","QU3","PC","EU28",2017,
"GEN","NVR","UNE","DEG1","QU4","PC","EU28",2017,
"GEN","NVR","UNE","DEG1","QU5","PC","EU28",2017,
"GEN","NVR","UNE","DEG1","TOTAL","PC","EU28",2017,29
"GEN","NVR","UNE","DEG2","QU1","PC","EU28",2017,31.7
"GEN","NVR","UNE","DEG2","QU2","PC","EU28",2017,
"GEN","NVR","UNE","DEG2","QU3","PC","EU28",2017,
"GEN","NVR","UNE","DEG2","QU4","PC","EU28",2017,
"GEN","NVR","UNE","DEG2","QU5","PC","EU28",2017,
"GEN","NVR","UNE","DEG2","TOTAL","PC","EU28",2017,32.4
"GEN","NVR","UNE","DEG3","QU1","PC","EU28",2017,35.4
"GEN","NVR","UNE","DEG3","QU2","PC","EU28",2017,
"GEN","NVR","UNE","DEG3","QU3","PC","EU28",2017,
"GEN","NVR","UNE","DEG3","QU4","PC","EU28",2017,
"GEN","NVR","UNE","DEG3","QU5","PC","EU28",2017,
"GEN","NVR","UNE","DEG3","TOTAL","PC","EU28",2017,34
"GEN","NVR","UNE","TOTAL","QU1","PC","EU28",2017,30.8
"GEN","NVR","UNE","TOTAL","QU2","PC","EU28",2017,33.9
"GEN","NVR","UNE","TOTAL","QU3","PC","EU28",2017,30.4
"GEN","NVR","UNE","TOTAL","QU4","PC","EU28",2017,
"GEN","NVR","UNE","TOTAL","QU5","PC","EU28",2017,
"GEN","NVR","UNE","TOTAL","TOTAL","PC","EU28",2017,31.4
"MED_DDS","1-2","EMP","DEG1","QU1","PC","EU28",2017,40.8
"MED_DDS","1-2","EMP","DEG1","QU2","PC","EU28",2017,42
"MED_DDS","1-2","EMP","DEG1","QU3","PC","EU28",2017,45.7
"MED_DDS","1-2","EMP","DEG1","QU4","PC","EU28",2017,47.4
"MED_DDS","1-2","EMP","DEG1","QU5","PC","EU28",2017,51.1
"MED_DDS","1-2","EMP","DEG1","TOTAL","PC","EU28",2017,46.9
"MED_DDS","1-2","EMP","DEG2","QU1","PC","EU28",2017,40.3
"MED_DDS","1-2","EMP","DEG2","QU2","PC","EU28",2017,45
"MED_DDS","1-2","EMP","DEG2","QU3","PC","EU28",2017,49.1
"MED_DDS","1-2","EMP","DEG2","QU4","PC","EU28",2017,53.3
"MED_DDS","1-2","EMP","DEG2","QU5","PC","EU28",2017,56.1
"MED_DDS","1-2","EMP","DEG2","TOTAL","PC","EU28",2017,50.6
"MED_DDS","1-2","EMP","DEG3","QU1","PC","EU28",2017,30.1
"MED_DDS","1-2","EMP","DEG3","QU2","PC","EU28",2017,38.4
"MED_DDS","1-2","EMP","DEG3","QU3","PC","EU28",2017,43.2
"MED_DDS","1-2","EMP","DEG3","QU4","PC","EU28",2017,48.2
"MED_DDS","1-2","EMP","DEG3","QU5","PC","EU28",2017,52.3
"MED_DDS","1-2","EMP","DEG3","TOTAL","PC","EU28",2017,43.7
"MED_DDS","1-2","EMP","TOTAL","QU1","PC","EU28",2017,37.1
"MED_DDS","1-2","EMP","TOTAL","QU2","PC","EU28",2017,41.8
"MED_DDS","1-2","EMP","TOTAL","QU3","PC","EU28",2017,46
"MED_DDS","1-2","EMP","TOTAL","QU4","PC","EU28",2017,49.6
"MED_DDS","1-2","EMP","TOTAL","QU5","PC","EU28",2017,52.9
"MED_DDS","1-2","EMP","TOTAL","TOTAL","PC","EU28",2017,47.2
"MED_DDS","1-2","INAC_OTH","DEG1","QU1","PC","EU28",2017,40.8
"MED_DDS","1-2","INAC_OTH","DEG1","QU2","PC","EU28",2017,43.1
"MED_DDS","1-2","INAC_OTH","DEG1","QU3","PC","EU28",2017,41.2
"MED_DDS","1-2","INAC_OTH","DEG1","QU4","PC","EU28",2017,44.3
"MED_DDS","1-2","INAC_OTH","DEG1","QU5","PC","EU28",2017,49.2
"MED_DDS","1-2","INAC_OTH","DEG1","TOTAL","PC","EU28",2017,42.9
"MED_DDS","1-2","INAC_OTH","DEG2","QU1","PC","EU28",2017,38.3
"MED_DDS","1-2","INAC_OTH","DEG2","QU2","PC","EU28",2017,42.9
"MED_DDS","1-2","INAC_OTH","DEG2","QU3","PC","EU28",2017,45.2
"MED_DDS","1-2","INAC_OTH","DEG2","QU4","PC","EU28",2017,48.1
"MED_DDS","1-2","INAC_OTH","DEG2","QU5","PC","EU28",2017,51.9
"MED_DDS","1-2","INAC_OTH","DEG2","TOTAL","PC","EU28",2017,43.7
"MED_DDS","1-2","INAC_OTH","DEG3","QU1","PC","EU28",2017,27.7
"MED_DDS","1-2","INAC_OTH","DEG3","QU2","PC","EU28",2017,34.9
"MED_DDS","1-2","INAC_OTH","DEG3","QU3","PC","EU28",2017,36.6
"MED_DDS","1-2","INAC_OTH","DEG3","QU4","PC","EU28",2017,44.3
"MED_DDS","1-2","INAC_OTH","DEG3","QU5","PC","EU28",2017,48.4
"MED_DDS","1-2","INAC_OTH","DEG3","TOTAL","PC","EU28",2017,35.2
"MED_DDS","1-2","INAC_OTH","TOTAL","QU1","PC","EU28",2017,36.4
"MED_DDS","1-2","INAC_OTH","TOTAL","QU2","PC","EU28",2017,40.5
"MED_DDS","1-2","INAC_OTH","TOTAL","QU3","PC","EU28",2017,41.2
"MED_DDS","1-2","INAC_OTH","TOTAL","QU4","PC","EU28",2017,45.5
"MED_DDS","1-2","INAC_OTH","TOTAL","QU5","PC","EU28",2017,49.9
"MED_DDS","1-2","INAC_OTH","TOTAL","TOTAL","PC","EU28",2017,41
"MED_DDS","1-2","POP","DEG1","QU1","PC","EU28",2017,38.7
"MED_DDS","1-2","POP","DEG1","QU2","PC","EU28",2017,40.6
"MED_DDS","1-2","POP","DEG1","QU3","PC","EU28",2017,43.1
"MED_DDS","1-2","POP","DEG1","QU4","PC","EU28",2017,44.8
"MED_DDS","1-2","POP","DEG1","QU5","PC","EU28",2017,48.8
"MED_DDS","1-2","POP","DEG1","TOTAL","PC","EU28",2017,43.6
"MED_DDS","1-2","POP","DEG2","QU1","PC","EU28",2017,38
"MED_DDS","1-2","POP","DEG2","QU2","PC","EU28",2017,43.4
"MED_DDS","1-2","POP","DEG2","QU3","PC","EU28",2017,45.6
"MED_DDS","1-2","POP","DEG2","QU4","PC","EU28",2017,50.4
"MED_DDS","1-2","POP","DEG2","QU5","PC","EU28",2017,53.6
"MED_DDS","1-2","POP","DEG2","TOTAL","PC","EU28",2017,46.4
"MED_DDS","1-2","POP","DEG3","QU1","PC","EU28",2017,28.2
"MED_DDS","1-2","POP","DEG3","QU2","PC","EU28",2017,34.3
"MED_DDS","1-2","POP","DEG3","QU3","PC","EU28",2017,38.5
"MED_DDS","1-2","POP","DEG3","QU4","PC","EU28",2017,44.4
"MED_DDS","1-2","POP","DEG3","QU5","PC","EU28",2017,49.6
"MED_DDS","1-2","POP","DEG3","TOTAL","PC","EU28",2017,38.2
"MED_DDS","1-2","POP","TOTAL","QU1","PC","EU28",2017,35.2
"MED_DDS","1-2","POP","TOTAL","QU2","PC","EU28",2017,39.5
"MED_DDS","1-2","POP","TOTAL","QU3","PC","EU28",2017,42.5
"MED_DDS","1-2","POP","TOTAL","QU4","PC","EU28",2017,46.6
"MED_DDS","1-2","POP","TOTAL","QU5","PC","EU28",2017,50.4
"MED_DDS","1-2","POP","TOTAL","TOTAL","PC","EU28",2017,43
"MED_DDS","1-2","RET","DEG1","QU1","PC","EU28",2017,39.2
"MED_DDS","1-2","RET","DEG1","QU2","PC","EU28",2017,39.4
"MED_DDS","1-2","RET","DEG1","QU3","PC","EU28",2017,40.5
"MED_DDS","1-2","RET","DEG1","QU4","PC","EU28",2017,39.1
"MED_DDS","1-2","RET","DEG1","QU5","PC","EU28",2017,40.9
"MED_DDS","1-2","RET","DEG1","TOTAL","PC","EU28",2017,39.8
"MED_DDS","1-2","RET","DEG2","QU1","PC","EU28",2017,40
"MED_DDS","1-2","RET","DEG2","QU2","PC","EU28",2017,43.4
"MED_DDS","1-2","RET","DEG2","QU3","PC","EU28",2017,41.1
"MED_DDS","1-2","RET","DEG2","QU4","PC","EU28",2017,44.4
"MED_DDS","1-2","RET","DEG2","QU5","PC","EU28",2017,45.7
"MED_DDS","1-2","RET","DEG2","TOTAL","PC","EU28",2017,42.8
"MED_DDS","1-2","RET","DEG3","QU1","PC","EU28",2017,28.1
"MED_DDS","1-2","RET","DEG3","QU2","PC","EU28",2017,29.5
"MED_DDS","1-2","RET","DEG3","QU3","PC","EU28",2017,30.6
"MED_DDS","1-2","RET","DEG3","QU4","PC","EU28",2017,34.9
"MED_DDS","1-2","RET","DEG3","QU5","PC","EU28",2017,41.7
"MED_DDS","1-2","RET","DEG3","TOTAL","PC","EU28",2017,31.8
"MED_DDS","1-2","RET","TOTAL","QU1","PC","EU28",2017,35.4
"MED_DDS","1-2","RET","TOTAL","QU2","PC","EU28",2017,37.4
"MED_DDS","1-2","RET","TOTAL","QU3","PC","EU28",2017,37.7
"MED_DDS","1-2","RET","TOTAL","QU4","PC","EU28",2017,39.6
"MED_DDS","1-2","RET","TOTAL","QU5","PC","EU28",2017,42.4
"MED_DDS","1-2","RET","TOTAL","TOTAL","PC","EU28",2017,38.3
"MED_DDS","1-2","UNE","DEG1","QU1","PC","EU28",2017,30.5
"MED_DDS","1-2","UNE","DEG1","QU2","PC","EU28",2017,30.1
"MED_DDS","1-2","UNE","DEG1","QU3","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG1","QU4","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG1","QU5","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG1","TOTAL","PC","EU28",2017,32.2
"MED_DDS","1-2","UNE","DEG2","QU1","PC","EU28",2017,30.6
"MED_DDS","1-2","UNE","DEG2","QU2","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG2","QU3","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG2","QU4","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG2","QU5","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG2","TOTAL","PC","EU28",2017,34
"MED_DDS","1-2","UNE","DEG3","QU1","PC","EU28",2017,25.3
"MED_DDS","1-2","UNE","DEG3","QU2","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG3","QU3","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG3","QU4","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG3","QU5","PC","EU28",2017,
"MED_DDS","1-2","UNE","DEG3","TOTAL","PC","EU28",2017,29.1
"MED_DDS","1-2","UNE","TOTAL","QU1","PC","EU28",2017,29.1
"MED_DDS","1-2","UNE","TOTAL","QU2","PC","EU28",2017,31.8
"MED_DDS","1-2","UNE","TOTAL","QU3","PC","EU28",2017,35
"MED_DDS","1-2","UNE","TOTAL","QU4","PC","EU28",2017,
"MED_DDS","1-2","UNE","TOTAL","QU5","PC","EU28",2017,
"MED_DDS","1-2","UNE","TOTAL","TOTAL","PC","EU28",2017,31.9
"MED_DDS","3-5","EMP","DEG1","QU1","PC","EU28",2017,10.2
"MED_DDS","3-5","EMP","DEG1","QU2","PC","EU28",2017,10.4
"MED_DDS","3-5","EMP","DEG1","QU3","PC","EU28",2017,10.8
"MED_DDS","3-5","EMP","DEG1","QU4","PC","EU28",2017,11.2
"MED_DDS","3-5","EMP","DEG1","QU5","PC","EU28",2017,12.1
"MED_DDS","3-5","EMP","DEG1","TOTAL","PC","EU28",2017,11.2
"MED_DDS","3-5","EMP","DEG2","QU1","PC","EU28",2017,9.3
"MED_DDS","3-5","EMP","DEG2","QU2","PC","EU28",2017,9.6
"MED_DDS","3-5","EMP","DEG2","QU3","PC","EU28",2017,9.6
"MED_DDS","3-5","EMP","DEG2","QU4","PC","EU28",2017,9.8
"MED_DDS","3-5","EMP","DEG2","QU5","PC","EU28",2017,10.6
"MED_DDS","3-5","EMP","DEG2","TOTAL","PC","EU28",2017,9.9
"MED_DDS","3-5","EMP","DEG3","QU1","PC","EU28",2017,7.5
"MED_DDS","3-5","EMP","DEG3","QU2","PC","EU28",2017,8.9
"MED_DDS","3-5","EMP","DEG3","QU3","PC","EU28",2017,9.1
"MED_DDS","3-5","EMP","DEG3","QU4","PC","EU28",2017,9.6
"MED_DDS","3-5","EMP","DEG3","QU5","PC","EU28",2017,10.7
"MED_DDS","3-5","EMP","DEG3","TOTAL","PC","EU28",2017,9.3
"MED_DDS","3-5","EMP","TOTAL","QU1","PC","EU28",2017,9
"MED_DDS","3-5","EMP","TOTAL","QU2","PC","EU28",2017,9.7
"MED_DDS","3-5","EMP","TOTAL","QU3","PC","EU28",2017,9.9
"MED_DDS","3-5","EMP","TOTAL","QU4","PC","EU28",2017,10.3
"MED_DDS","3-5","EMP","TOTAL","QU5","PC","EU28",2017,11.3
"MED_DDS","3-5","EMP","TOTAL","TOTAL","PC","EU28",2017,10.3
"MED_DDS","3-5","INAC_OTH","DEG1","QU1","PC","EU28",2017,8.4
"MED_DDS","3-5","INAC_OTH","DEG1","QU2","PC","EU28",2017,8.8
"MED_DDS","3-5","INAC_OTH","DEG1","QU3","PC","EU28",2017,9.5
"MED_DDS","3-5","INAC_OTH","DEG1","QU4","PC","EU28",2017,8.8
"MED_DDS","3-5","INAC_OTH","DEG1","QU5","PC","EU28",2017,9.6
"MED_DDS","3-5","INAC_OTH","DEG1","TOTAL","PC","EU28",2017,8.9
