"unit","med_spec","geo","time","values"
"P_HTHAB","SPEC","LV",2017,247.7
"P_HTHAB","SPEC","ME",2017,217.88
"P_HTHAB","SPEC","MK",2017,201.83
"P_HTHAB","SPEC","MT",2017,210.26
"P_HTHAB","SPEC","NL",2017,197.26
"P_HTHAB","SPEC","NO",2017,197.94
"P_HTHAB","SPEC","PL",2017,195.86
"P_HTHAB","SPEC","PT",2017,248.94
"P_HTHAB","SPEC","RO",2017,216
"P_HTHAB","SPEC","RS",2017,209.22
"P_HTHAB","SPEC","SI",2017,230.26
"P_HTHAB","SPEC","TR",2017,127
"P_HTHAB","SPEC","UK",2017,206.02
"P_HTHAB","SURG","AT",2017,103.15
"P_HTHAB","SURG","BE",2017,59.63
"P_HTHAB","SURG","BG",2017,108.54
"P_HTHAB","SURG","CH",2017,81.84
"P_HTHAB","SURG","CY",2017,106.69
"P_HTHAB","SURG","DE",2017,118.21
"P_HTHAB","SURG","EE",2017,84.94
"P_HTHAB","SURG","EL",2017,131.56
"P_HTHAB","SURG","ES",2017,96
"P_HTHAB","SURG","FR",2017,47.49
"P_HTHAB","SURG","HR",2017,71.12
"P_HTHAB","SURG","HU",2017,67.77
"P_HTHAB","SURG","IE",2017,46.37
"P_HTHAB","SURG","IS",2017,75.42
"P_HTHAB","SURG","IT",2017,99.88
"P_HTHAB","SURG","LI",2017,71.12
"P_HTHAB","SURG","LT",2017,107.38
"P_HTHAB","SURG","LU",2017,68.08
"P_HTHAB","SURG","LV",2017,70.28
"P_HTHAB","SURG","ME",2017,50.93
"P_HTHAB","SURG","MK",2017,48.06
"P_HTHAB","SURG","MT",2017,83.33
"P_HTHAB","SURG","NL",2017,41.86
"P_HTHAB","SURG","NO",2017,55.85
"P_HTHAB","SURG","PL",2017,54.23
"P_HTHAB","SURG","PT",2017,73.24
"P_HTHAB","SURG","RO",2017,59.33
"P_HTHAB","SURG","RS",2017,54.96
"P_HTHAB","SURG","SI",2017,62.09
"P_HTHAB","SURG","TR",2017,43.67
"P_HTHAB","SURG","UK",2017,80.82
"NR","GEN","AT",2016,13834
"NR","GEN","BE",2016,12929
"NR","GEN","BG",2016,4561
"NR","GEN","CH",2016,9601
"NR","GEN","CY",2016,786
"NR","GEN","DE",2016,80503
"NR","GEN","DK",2016,4582
"NR","GEN","EE",2016,1061
"NR","GEN","EL",2016,4521
"NR","GEN","ES",2016,34797
"NR","GEN","FR",2016,94328
"NR","GEN","HR",2016,3406
"NR","GEN","IE",2016,8514
"NR","GEN","IS",2016,213
"NR","GEN","IT",2016,54063
"NR","GEN","LI",2016,37
"NR","GEN","LT",2016,2873
"NR","GEN","LU",2016,505
"NR","GEN","LV",2016,1412
"NR","GEN","ME",2016,284
"NR","GEN","MK",2016,2070
"NR","GEN","MT",2016,360
"NR","GEN","NL",2016,27060
"NR","GEN","NO",2016,4409
"NR","GEN","PL",2016,16052
"NR","GEN","PT",2016,26100
"NR","GEN","RO",2016,15211
"NR","GEN","RS",2016,6061
"NR","GEN","SE",2016,6413
"NR","GEN","SI",2016,1405
"NR","GEN","TR",2016,46107
"NR","GEN","UK",2016,50080
"NR","GEN_OTH","AT",2016,7166
"NR","GEN_OTH","BE",2016,0
"NR","GEN_OTH","BG",2016,154
"NR","GEN_OTH","CH",2016,8216
"NR","GEN_OTH","CY",2016,0
"NR","GEN_OTH","DE",2016,22838.5
"NR","GEN_OTH","EE",2016,101
"NR","GEN_OTH","EL",2016,990
"NR","GEN_OTH","ES",2016,0
"NR","GEN_OTH","FR",2016,34073
"NR","GEN_OTH","HR",2016,1104
"NR","GEN_OTH","IE",2016,4909
"NR","GEN_OTH","IT",2016,9784
"NR","GEN_OTH","LI",2016,13
"NR","GEN_OTH","LT",2016,248
"NR","GEN_OTH","LU",2016,0
"NR","GEN_OTH","LV",2016,0
"NR","GEN_OTH","ME",2016,0
"NR","GEN_OTH","MT",2016,0
"NR","GEN_OTH","NL",2016,12529
"NR","GEN_OTH","NO",2016,397
"NR","GEN_OTH","PL",2016,7665
"NR","GEN_OTH","PT",2016,2636
"NR","GEN_OTH","RO",2016,2877
"NR","GEN_OTH","RS",2016,1151
"NR","GEN_OTH","SE",2016,0
"NR","GEN_OTH","SI",2016,220
"NR","GEN_PRAC","AT",2016,6668
"NR","GEN_PRAC","BE",2016,12929
"NR","GEN_PRAC","BG",2016,4407
"NR","GEN_PRAC","CH",2016,1385
"NR","GEN_PRAC","CY",2016,786
"NR","GEN_PRAC","DE",2016,57664.5
"NR","GEN_PRAC","EE",2016,960
"NR","GEN_PRAC","EL",2016,3531
"NR","GEN_PRAC","ES",2016,34797
"NR","GEN_PRAC","FR",2016,60255
"NR","GEN_PRAC","HR",2016,2302
"NR","GEN_PRAC","IE",2016,3605
"NR","GEN_PRAC","IS",2016,213
"NR","GEN_PRAC","IT",2016,44279
"NR","GEN_PRAC","LI",2016,24
"NR","GEN_PRAC","LT",2016,2625
"NR","GEN_PRAC","LU",2016,505
"NR","GEN_PRAC","LV",2016,1412
"NR","GEN_PRAC","ME",2016,284
"NR","GEN_PRAC","MT",2016,360
"NR","GEN_PRAC","NL",2016,14531
"NR","GEN_PRAC","NO",2016,4012
"NR","GEN_PRAC","PL",2016,8387
"NR","GEN_PRAC","PT",2016,23464
"NR","GEN_PRAC","RO",2016,12334
"NR","GEN_PRAC","RS",2016,4910
"NR","GEN_PRAC","SE",2016,6413
"NR","GEN_PRAC","SI",2016,1185
"NR","GEN_PRAC","TR",2016,46107
"NR","GEN_PRAC","UK",2016,50080
"NR","GYN","AT",2016,1870
"NR","GYN","BE",2016,1462
"NR","GYN","BG",2016,1453
"NR","GYN","CH",2016,1773
"NR","GYN","CY",2016,164
"NR","GYN","DE",2016,20876
"NR","GYN","DK",2016,626
"NR","GYN","EE",2016,296
"NR","GYN","EL",2016,3391
"NR","GYN","ES",2016,5616
"NR","GYN","FR",2016,8055
"NR","GYN","HR",2016,776
"NR","GYN","IE",2016,369
"NR","GYN","IS",2016,55
"NR","GYN","IT",2016,12180
"NR","GYN","LI",2016,9
"NR","GYN","LT",2016,708
"NR","GYN","LU",2016,95
"NR","GYN","LV",2016,384
"NR","GYN","ME",2016,111
"NR","GYN","MK",2016,387
"NR","GYN","MT",2016,67
"NR","GYN","NL",2016,1586
"NR","GYN","NO",2016,581
"NR","GYN","PL",2016,5201
"NR","GYN","PT",2016,1777
"NR","GYN","RO",2016,2591
"NR","GYN","RS",2016,1283
"NR","GYN","SE",2016,1423
"NR","GYN","SI",2016,352
"NR","GYN","TR",2016,6930
"NR","GYN","UK",2016,7533
"NR","MED","AT",2016,9788
"NR","MED","BE",2016,9753
"NR","MED","BG",2016,9802
"NR","MED","CH",2016,6312
"NR","MED","CY",2016,1036
"NR","MED","DE",2016,109147
"NR","MED","DK",2016,4208
"NR","MED","EE",2016,1670
"NR","MED","EL",2016,27135
"NR","MED","ES",2016,48843
"NR","MED","FR",2016,50280
"NR","MED","HR",2016,4959
"NR","MED","IE",2016,2767
"NR","MED","IS",2016,390
"NR","MED","IT",2016,85399
"NR","MED","LI",2016,35
"NR","MED","LT",2016,4566
"NR","MED","LU",2016,486
"NR","MED","LV",2016,1860
"NR","MED","ME",2016,650
"NR","MED","MK",2016,1977
"NR","MED","MT",2016,371
"NR","MED","NL",2016,15265
"NR","MED","NO",2016,4010
"NR","MED","PL",2016,38994
"NR","MED","PT",2016,11734
"NR","MED","RO",2016,21751
"NR","MED","RS",2016,5629
"NR","MED","SE",2016,9796
"NR","MED","SI",2016,2026
"NR","MED","TR",2016,42615
"NR","MED","UK",2016,45406
"NR","MED_CAR","CH",2016,914
"NR","MED_CAR","FR",2016,7090
"NR","MED_CAR","IE",2016,116
"NR","MED_CAR","IT",2016,13550
"NR","MED_CAR","LI",2016,4
"NR","MED_CAR","LU",2016,58
"NR","MED_CAR","MT",2016,19
"NR","MED_CAR","UK",2016,3492
"NR","MED_DER","CH",2016,544
"NR","MED_DER","FR",2016,3979
"NR","MED_DER","IE",2016,88
"NR","MED_DER","IT",2016,4542
"NR","MED_DER","LI",2016,4
"NR","MED_DER","LU",2016,46
"NR","MED_DER","ME",2016,16
"NR","MED_DER","MT",2016,21
"NR","MED_DER","UK",2016,2459
"NR","MED_END","CH",2016,207
"NR","MED_END","FR",2016,1916
"NR","MED_END","IE",2016,47
"NR","MED_END","IT",2016,2410
"NR","MED_END","LI",2016,0
"NR","MED_END","LU",2016,10
"NR","MED_END","MT",2016,14
"NR","MED_END","UK",2016,1714
"NR","MED_GAS","CH",2016,379
"NR","MED_GAS","FR",2016,3758
"NR","MED_GAS","IE",2016,61
"NR","MED_GAS","IT",2016,3665
"NR","MED_GAS","LI",2016,0
"NR","MED_GAS","LU",2016,26
"NR","MED_GAS","MT",2016,10
"NR","MED_GAS","UK",2016,2815
"NR","MED_HAE","CH",2016,176
"NR","MED_HAE","FR",2016,682
"NR","MED_HAE","IE",2016,105
"NR","MED_HAE","IT",2016,3416
"NR","MED_HAE","LI",2016,0
"NR","MED_HAE","LU",2016,3
"NR","MED_HAE","MT",2016,17
"NR","MED_HAE","UK",2016,1914
"NR","MED_IMM","CH",2016,457
"NR","MED_IMM","FR",2016,2606
"NR","MED_IMM","IE",2016,91
"NR","MED_IMM","IT",2016,2616
"NR","MED_IMM","LI",2016,1
"NR","MED_IMM","LU",2016,18
"NR","MED_IMM","ME",2016,4
"NR","MED_IMM","MT",2016,6
"NR","MED_IMM","UK",2016,1396
"NR","MED_INT","CH",2016,423
"NR","MED_INT","FR",2016,4315
"NR","MED_INT","IE",2016,789
"NR","MED_INT","IT",2016,25046
"NR","MED_INT","LI",2016,22
"NR","MED_INT","LU",2016,135
"NR","MED_INT","ME",2016,246
"NR","MED_INT","MT",2016,145
"NR","MED_INT","UK",2016,11874
"NR","MED_MIC","CH",2016,155
"NR","MED_MIC","FR",2016,3002
"NR","MED_MIC","IE",2016,88
"NR","MED_MIC","IT",2016,1123
"NR","MED_MIC","LI",2016,0
"NR","MED_MIC","LU",2016,0
"NR","MED_MIC","ME",2016,30
"NR","MED_MIC","MT",2016,8
"NR","MED_MIC","UK",2016,844
"NR","MED_NEU","CH",2016,578
"NR","MED_NEU","FR",2016,2571
"NR","MED_NEU","IE",2016,95
"NR","MED_NEU","IT",2016,6508
"NR","MED_NEU","LI",2016,0
"NR","MED_NEU","LU",2016,38
"NR","MED_NEU","ME",2016,31
"NR","MED_NEU","MT",2016,14
"NR","MED_NEU","UK",2016,1755
"NR","MED_OCC","CH",2016,88
"NR","MED_OCC","FR",2016,7122
"NR","MED_OCC","IE",2016,214
"NR","MED_OCC","IT",2016,5416
"NR","MED_OCC","LI",2016,0
"NR","MED_OCC","LU",2016,0
"NR","MED_OCC","ME",2016,148
"NR","MED_OCC","MT",2016,9
"NR","MED_OCC","UK",2016,1478
"NR","MED_ONC","CH",2016,335
"NR","MED_ONC","FR",2016,1017
"NR","MED_ONC","IE",2016,197
"NR","MED_ONC","IT",2016,4487
"NR","MED_ONC","LI",2016,1
"NR","MED_ONC","LU",2016,2
"NR","MED_ONC","MT",2016,8
"NR","MED_ONC","UK",2016,2605
"NR","MED_ORL","CH",2016,486
"NR","MED_ORL","FR",2016,3058
"NR","MED_ORL","IE",2016,102
"NR","MED_ORL","IT",2016,4607
"NR","MED_ORL","LI",2016,2
"NR","MED_ORL","LU",2016,43
"NR","MED_ORL","ME",2016,36
"NR","MED_ORL","MT",2016,24
"NR","MED_ORL","UK",2016,2116
"NR","MED_PAT","CH",2016,228
"NR","MED_PAT","FR",2016,1618
"NR","MED_PAT","IE",2016,218
"NR","MED_PAT","IT",2016,1955
"NR","MED_PAT","LI",2016,0
"NR","MED_PAT","LU",2016,5
"NR","MED_PAT","ME",2016,17
"NR","MED_PAT","MT",2016,19
"NR","MED_PAT","UK",2016,2273
"NR","MED_RAD","CH",2016,1040
"NR","MED_RAD","FR",2016,10470
"NR","MED_RAD","IE",2016,399
"NR","MED_RAD","IT",2016,2488
"NR","MED_RAD","LI",2016,2
"NR","MED_RAD","LU",2016,78
"NR","MED_RAD","ME",2016,97
"NR","MED_RAD","MT",2016,43
"NR","MED_RAD","UK",2016,5092
"NR","MED_RES","CH",2016,302
"NR","MED_RES","FR",2016,3050
"NR","MED_RES","IE",2016,157
"NR","MED_RES","IT",2016,3570
"NR","MED_RES","LI",2016,0
"NR","MED_RES","LU",2016,24
"NR","MED_RES","ME",2016,25
"NR","MED_RES","MT",2016,14
"NR","MED_RES","UK",2016,2708
"NR","NSP","AT",2016,7168
"NR","NSP","BE",2016,481
"NR","NSP","BG",2016,0
"NR","NSP","CH",2016,4998
"NR","NSP","CY",2016,0
"NR","NSP","DE",2016,0
"NR","NSP","DK",2016,8237
"NR","NSP","EE",2016,0
"NR","NSP","EL",2016,8612
"NR","NSP","HR",2016,0
"NR","NSP","IE",2016,37
"NR","NSP","IS",2016,261
"NR","NSP","LI",2016,0
"NR","NSP","LT",2016,0
"NR","NSP","LU",2016,0
"NR","NSP","LV",2016,0
"NR","NSP","ME",2016,0
"NR","NSP","MK",2016,0
"NR","NSP","MT",2016,457
"NR","NSP","NO",2016,9450
"NR","NSP","PL",2016,0
"NR","NSP","RO",2016,0
"NR","NSP","RS",2016,0
"NR","NSP","SE",2016,12222
"NR","NSP","SI",2016,305
"NR","OTH","AT",2016,256
"NR","OTH","BG",2016,4443
"NR","OTH","CH",2016,197
"NR","OTH","CY",2016,0
"NR","OTH","DE",2016,2215
"NR","OTH","DK",2016,104
"NR","OTH","EE",2016,0
"NR","OTH","EL",2016,676
"NR","OTH","ES",2016,631
"NR","OTH","FR",2016,2152
"NR","OTH","HR",2016,28
"NR","OTH","IE",2016,42
"NR","OTH","IS",2016,0
"NR","OTH","IT",2016,0
"NR","OTH","LI",2016,0
"NR","OTH","LT",2016,198
"NR","OTH","LU",2016,0
"NR","OTH","LV",2016,733
"NR","OTH","ME",2016,0
"NR","OTH","MK",2016,191
"NR","OTH","NL",2016,3615
"NR","OTH","NO",2016,340
"NR","OTH","PL",2016,319
"NR","OTH","PT",2016,754
"NR","OTH","RO",2016,542
"NR","OTH","RS",2016,1165
"NR","OTH","SE",2016,1081
"NR","OTH","SI",2016,35
"NR","OTH","TR",2016,4510
"NR","OTH","UK",2016,6076
"NR","PAED","AT",2016,1335
"NR","PAED","BE",2016,1532
"NR","PAED","BG",2016,1467
"NR","PAED","CH",2016,1770
"NR","PAED","CY",2016,246
"NR","PAED","DE",2016,13677
"NR","PAED","DK",2016,457
"NR","PAED","EE",2016,173
"NR","PAED","EL",2016,4133
"NR","PAED","ES",2016,12189
"NR","PAED","FR",2016,7965
"NR","PAED","HR",2016,842
"NR","PAED","IE",2016,445
"NR","PAED","IS",2016,20
"NR","PAED","IT",2016,17651
"NR","PAED","LI",2016,5
"NR","PAED","LT",2016,751
"NR","PAED","LU",2016,92
"NR","PAED","LV",2016,246
"NR","PAED","ME",2016,182
"NR","PAED","MK",2016,415
"NR","PAED","MT",2016,76
"NR","PAED","NL",2016,1725
"NR","PAED","NO",2016,804
"NR","PAED","PL",2016,5533
"NR","PAED","PT",2016,2032
"NR","PAED","RO",2016,2598
"NR","PAED","RS",2016,1934
"NR","PAED","SE",2016,1030
"NR","PAED","SI",2016,605
"NR","PAED","TR",2016,7125
"NR","PAED","UK",2016,10135
"NR","PSY","AT",2016,1661
"NR","PSY","BE",2016,1958
"NR","PSY","BG",2016,544
"NR","PSY","CH",2016,4261
"NR","PSY","CY",2016,100
"NR","PSY","DE",2016,22502
"NR","PSY","DK",2016,1093
"NR","PSY","EE",2016,242
"NR","PSY","EL",2016,2468
"NR","PSY","ES",2016,4862
"NR","PSY","FR",2016,15201
"NR","PSY","HR",2016,648
"NR","PSY","IE",2016,837
"NR","PSY","IS",2016,86
"NR","PSY","IT",2016,10519
"NR","PSY","LI",2016,13
"NR","PSY","LT",2016,651
"NR","PSY","LU",2016,129
"NR","PSY","LV",2016,304
"NR","PSY","ME",2016,71
"NR","PSY","MK",2016,186
"NR","PSY","MT",2016,45
"NR","PSY","NL",2016,3976
"NR","PSY","NO",2016,1274
"NR","PSY","PL",2016,3424
"NR","PSY","PT",2016,1278
"NR","PSY","RO",2016,2144
"NR","PSY","RS",2016,905
"NR","PSY","SE",2016,2317
"NR","PSY","SI",2016,276
"NR","PSY","TR",2016,3592
"NR","PSY","UK",2016,11741
"NR","SPEC","AT",2016,23782
"NR","SPEC","BE",2016,21424
"NR","SPEC","BG",2016,24931
"NR","SPEC","CH",2016,20993
"NR","SPEC","CY",2016,2423
"NR","SPEC","DE",2016,264252
"NR","SPEC","DK",2016,10083
"NR","SPEC","EE",2016,3487
"NR","SPEC","EL",2016,52839
"NR","SPEC","ES",2016,117114
"NR","SPEC","FR",2016,115039
"NR","SPEC","HR",2016,10098
"NR","SPEC","IE",2016,6627
"NR","SPEC","IS",2016,818
"NR","SPEC","IT",2016,185579
"NR","SPEC","LI",2016,87
"NR","SPEC","LT",2016,9939
"NR","SPEC","LU",2016,1178
"NR","SPEC","LV",2016,4883
"NR","SPEC","ME",2016,1332
"NR","SPEC","MK",2016,4140
"NR","SPEC","MT",2016,926
"NR","SPEC","NL",2016,33173
"NR","SPEC","NO",2016,9760
"NR","SPEC","PL",2016,75678
"NR","SPEC","PT",2016,24905
"NR","SPEC","RO",2016,40764
"NR","SPEC","RS",2016,14792
"NR","SPEC","SE",2016,22216
"NR","SPEC","SI",2016,4514
"NR","SPEC","TR",2016,98720
"NR","SPEC","UK",2016,132657
"NR","SURG","AT",2016,8872
"NR","SURG","BE",2016,6719
"NR","SURG","BG",2016,7222
"NR","SURG","CH",2016,6680
"NR","SURG","CY",2016,877
"NR","SURG","DE",2016,95835
"NR","SURG","DK",2016,3595
"NR","SURG","EE",2016,1106
"NR","SURG","EL",2016,15036
"NR","SURG","ES",2016,45000
"NR","SURG","FR",2016,31386
"NR","SURG","HR",2016,2845
"NR","SURG","IE",2016,2167
"NR","SURG","IS",2016,267
"NR","SURG","IT",2016,59830
"NR","SURG","LI",2016,25
"NR","SURG","LT",2016,3065
"NR","SURG","LU",2016,376
"NR","SURG","LV",2016,1356
"NR","SURG","ME",2016,318
"NR","SURG","MK",2016,984
"NR","SURG","MT",2016,367
"NR","SURG","NL",2016,7006
"NR","SURG","NO",2016,2751
"NR","SURG","PL",2016,22207
"NR","SURG","PT",2016,7330
"NR","SURG","RO",2016,11138
"NR","SURG","RS",2016,3876
"NR","SURG","SE",2016,6569
"NR","SURG","SI",2016,1220
"NR","SURG","TR",2016,33948
"NR","SURG","UK",2016,52167
"NR","SURG_ANE","CH",2016,2048
"NR","SURG_ANE","FR",2016,11805
"NR","SURG_ANE","IE",2016,748
"NR","SURG_ANE","IT",2016,13046
"NR","SURG_ANE","LI",2016,5
"NR","SURG_ANE","LU",2016,95
"NR","SURG_ANE","ME",2016,83
"NR","SURG_ANE","MT",2016,102
"NR","SURG_ANE","UK",2016,15884
"NR","SURG_EME","CH",2016,0
"NR","SURG_EME","IE",2016,227
"NR","SURG_EME","IT",2016,5377
"NR","SURG_EME","LI",2016,1
"NR","SURG_EME","LU",2016,0
"NR","SURG_EME","ME",2016,30
"NR","SURG_EME","MT",2016,61
"NR","SURG_EME","UK",2016,8752
"NR","SURG_GEN","CH",2016,1548
"NR","SURG_GEN","FR",2016,4919
"NR","SURG_GEN","IE",2016,392
"NR","SURG_GEN","IT",2016,10031
"NR","SURG_GEN","LI",2016,2
"NR","SURG_GEN","LU",2016,61
"NR","SURG_GEN","ME",2016,90
"NR","SURG_GEN","MT",2016,71
"NR","SURG_GEN","UK",2016,8799
"NR","SURG_NEU","CH",2016,187
"NR","SURG_NEU","FR",2016,564
"NR","SURG_NEU","IE",2016,33
"NR","SURG_NEU","IT",2016,831
"NR","SURG_NEU","LI",2016,2
"NR","SURG_NEU","LU",2016,15
"NR","SURG_NEU","ME",2016,12
"NR","SURG_NEU","MT",2016,5
"NR","SURG_NEU","UK",2016,900
"NR","SURG_OPH","CH",2016,1010
"NR","SURG_OPH","FR",2016,5947
"NR","SURG_OPH","IE",2016,215
"NR","SURG_OPH","IT",2016,7348
"NR","SURG_OPH","LI",2016,4
"NR","SURG_OPH","LU",2016,75
"NR","SURG_OPH","ME",2016,36
"NR","SURG_OPH","MT",2016,40
"NR","SURG_OPH","UK",2016,3432
"NR","SURG_ORT","CH",2016,1057
"NR","SURG_ORT","FR",2016,3338
"NR","SURG_ORT","IE",2016,257
"NR","SURG_ORT","IT",2016,9349
"NR","SURG_ORT","LI",2016,3
"NR","SURG_ORT","LU",2016,58
"NR","SURG_ORT","ME",2016,38
"NR","SURG_ORT","MT",2016,39
"NR","SURG_ORT","UK",2016,6936
"NR","SURG_PLA","CH",2016,197
"NR","SURG_PLA","FR",2016,925
"NR","SURG_PLA","IE",2016,79
"NR","SURG_PLA","IT",2016,2748
"NR","SURG_PLA","LI",2016,3
"NR","SURG_PLA","LU",2016,21
"NR","SURG_PLA","ME",2016,6
"NR","SURG_PLA","MT",2016,9
"NR","SURG_PLA","UK",2016,1323
"NR","SURG_THO","CH",2016,34
"NR","SURG_THO","FR",2016,466
"NR","SURG_THO","IE",2016,42
"NR","SURG_THO","IT",2016,1094
"NR","SURG_THO","LI",2016,0
"NR","SURG_THO","LU",2016,2
"NR","SURG_THO","MT",2016,8
"NR","SURG_THO","UK",2016,1009
"NR","SURG_URO","CH",2016,527
"NR","SURG_URO","FR",2016,3012
"NR","SURG_URO","IE",2016,174
"NR","SURG_URO","IT",2016,8119
"NR","SURG_URO","LI",2016,3
"NR","SURG_URO","LU",2016,27
"NR","SURG_URO","ME",2016,23
"NR","SURG_URO","MT",2016,22
"NR","SURG_URO","UK",2016,3668
"NR","SURG_VAS","CH",2016,72
"NR","SURG_VAS","FR",2016,544
"NR","SURG_VAS","IE",2016,0
"NR","SURG_VAS","IT",2016,1887
"NR","SURG_VAS","LI",2016,2
"NR","SURG_VAS","LU",2016,8
"NR","SURG_VAS","MT",2016,10
"NR","SURG_VAS","UK",2016,310
"P_HTHAB","GEN","AT",2016,158.34
"P_HTHAB","GEN","BE",2016,114.1
"P_HTHAB","GEN","BG",2016,63.99
"P_HTHAB","GEN","CH",2016,114.66
"P_HTHAB","GEN","CY",2016,92.3
"P_HTHAB","GEN","DE",2016,97.76
"P_HTHAB","GEN","DK",2016,79.99
"P_HTHAB","GEN","EE",2016,80.64
"P_HTHAB","GEN","EL",2016,41.95
"P_HTHAB","GEN","ES",2016,74.86
"P_HTHAB","GEN","FR",2016,141.38
"P_HTHAB","GEN","HR",2016,81.63
"P_HTHAB","GEN","IE",2016,179.04
"P_HTHAB","GEN","IS",2016,63.5
"P_HTHAB","GEN","IT",2016,89.17
"P_HTHAB","GEN","LI",2016,98.1
"P_HTHAB","GEN","LT",2016,100.17
"P_HTHAB","GEN","LU",2016,86.55
"P_HTHAB","GEN","LV",2016,72.06
"P_HTHAB","GEN","ME",2016,45.64
"P_HTHAB","GEN","MK",2016,99.88
"P_HTHAB","GEN","MT",2016,79.06
"P_HTHAB","GEN","NL",2016,158.89
"P_HTHAB","GEN","NO",2016,84.23
"P_HTHAB","GEN","PL",2016,42.28
"P_HTHAB","GEN","PT",2016,252.77
"P_HTHAB","GEN","RO",2016,77.2
"P_HTHAB","GEN","RS",2016,85.87
"P_HTHAB","GEN","SE",2016,64.63
"P_HTHAB","GEN","SI",2016,68.04
"P_HTHAB","GEN","TR",2016,58.16
"P_HTHAB","GEN","UK",2016,76.33
"P_HTHAB","GEN_OTH","AT",2016,82.02
"P_HTHAB","GEN_OTH","BE",2016,0
"P_HTHAB","GEN_OTH","BG",2016,2.16
"P_HTHAB","GEN_OTH","CH",2016,98.12
"P_HTHAB","GEN_OTH","CY",2016,0
"P_HTHAB","GEN_OTH","DE",2016,27.73
"P_HTHAB","GEN_OTH","EE",2016,7.68
"P_HTHAB","GEN_OTH","EL",2016,9.19
"P_HTHAB","GEN_OTH","ES",2016,0
"P_HTHAB","GEN_OTH","FR",2016,51.07
"P_HTHAB","GEN_OTH","HR",2016,26.46
"P_HTHAB","GEN_OTH","IE",2016,103.23
"P_HTHAB","GEN_OTH","IT",2016,16.14
"P_HTHAB","GEN_OTH","LI",2016,34.47
"P_HTHAB","GEN_OTH","LT",2016,8.65
"P_HTHAB","GEN_OTH","LU",2016,0
"P_HTHAB","GEN_OTH","LV",2016,0
"P_HTHAB","GEN_OTH","ME",2016,0
"P_HTHAB","GEN_OTH","MT",2016,0
"P_HTHAB","GEN_OTH","NL",2016,73.57
"P_HTHAB","GEN_OTH","NO",2016,7.58
"P_HTHAB","GEN_OTH","PL",2016,20.19
"P_HTHAB","GEN_OTH","PT",2016,25.53
"P_HTHAB","GEN_OTH","RO",2016,14.6
"P_HTHAB","GEN_OTH","RS",2016,16.31
"P_HTHAB","GEN_OTH","SE",2016,0
"P_HTHAB","GEN_OTH","SI",2016,10.65
"P_HTHAB","GEN_PRAC","AT",2016,76.32
"P_HTHAB","GEN_PRAC","BE",2016,114.1
"P_HTHAB","GEN_PRAC","BG",2016,61.83
"P_HTHAB","GEN_PRAC","CH",2016,16.54
"P_HTHAB","GEN_PRAC","CY",2016,92.3
"P_HTHAB","GEN_PRAC","DE",2016,70.02
"P_HTHAB","GEN_PRAC","EE",2016,72.96
"P_HTHAB","GEN_PRAC","EL",2016,32.77
"P_HTHAB","GEN_PRAC","ES",2016,74.86
"P_HTHAB","GEN_PRAC","FR",2016,90.31
"P_HTHAB","GEN_PRAC","HR",2016,55.17
"P_HTHAB","GEN_PRAC","IE",2016,75.81
"P_HTHAB","GEN_PRAC","IS",2016,63.5
"P_HTHAB","GEN_PRAC","IT",2016,73.03
"P_HTHAB","GEN_PRAC","LI",2016,63.63
"P_HTHAB","GEN_PRAC","LT",2016,91.52
"P_HTHAB","GEN_PRAC","LU",2016,86.55
"P_HTHAB","GEN_PRAC","LV",2016,72.06
"P_HTHAB","GEN_PRAC","ME",2016,45.64
"P_HTHAB","GEN_PRAC","MT",2016,79.06
"P_HTHAB","GEN_PRAC","NL",2016,85.32
"P_HTHAB","GEN_PRAC","NO",2016,76.65
"P_HTHAB","GEN_PRAC","PL",2016,22.09
"P_HTHAB","GEN_PRAC","PT",2016,227.24
"P_HTHAB","GEN_PRAC","RO",2016,62.6
"P_HTHAB","GEN_PRAC","RS",2016,69.56
"P_HTHAB","GEN_PRAC","SE",2016,64.63
"P_HTHAB","GEN_PRAC","SI",2016,57.38
"P_HTHAB","GEN_PRAC","TR",2016,58.16
"P_HTHAB","GEN_PRAC","UK",2016,76.33
"P_HTHAB","GYN","AT",2016,21.4
"P_HTHAB","GYN","BE",2016,12.9
"P_HTHAB","GYN","BG",2016,20.38
"P_HTHAB","GYN","CH",2016,21.17
"P_HTHAB","GYN","CY",2016,19.26
"P_HTHAB","GYN","DE",2016,25.35
"P_HTHAB","GYN","DK",2016,10.93
"P_HTHAB","GYN","EE",2016,22.5
"P_HTHAB","GYN","EL",2016,31.47
"P_HTHAB","GYN","ES",2016,12.08
"P_HTHAB","GYN","FR",2016,12.07
"P_HTHAB","GYN","HR",2016,18.6
"P_HTHAB","GYN","IE",2016,7.76
"P_HTHAB","GYN","IS",2016,16.4
"P_HTHAB","GYN","IT",2016,20.09
"P_HTHAB","GYN","LI",2016,23.86
"P_HTHAB","GYN","LT",2016,24.68
"P_HTHAB","GYN","LU",2016,16.28
"P_HTHAB","GYN","LV",2016,19.6
"P_HTHAB","GYN","ME",2016,17.84
"P_HTHAB","GYN","MK",2016,18.67
"P_HTHAB","GYN","MT",2016,14.71
"P_HTHAB","GYN","NL",2016,9.31
"P_HTHAB","GYN","NO",2016,11.1
"P_HTHAB","GYN","PL",2016,13.7
"P_HTHAB","GYN","PT",2016,17.21
